1,4.034465551376343,0,1000,1000
1,0.05243682861328125,1,1000,1000
1,0.05485367774963379,2,1000,1000
1,0.08051848411560059,3,1000,1000
1,0.05545663833618164,4,1000,1000
1,0.09862160682678223,0,1000,2000
1,0.0984799861907959,1,1000,2000
1,0.10125422477722168,2,1000,2000
1,0.09984683990478516,3,1000,2000
1,0.1018075942993164,4,1000,2000
1,0.23720335960388184,0,1000,5000
1,0.24635100364685059,1,1000,5000
1,0.236344575881958,2,1000,5000
1,0.28954315185546875,3,1000,5000
1,0.23633408546447754,4,1000,5000
1,0.10760283470153809,0,2000,1000
1,0.1321418285369873,1,2000,1000
1,0.10699629783630371,2,2000,1000
1,0.11089682579040527,3,2000,1000
1,0.10711526870727539,4,2000,1000
1,0.2215595245361328,0,2000,2000
1,0.2054765224456787,1,2000,2000
1,0.20538663864135742,2,2000,2000
1,0.22105741500854492,3,2000,2000
1,0.20455074310302734,4,2000,2000
1,0.5632815361022949,0,2000,5000
1,0.5143527984619141,1,2000,5000
1,0.5129992961883545,2,2000,5000
1,0.5623481273651123,3,2000,5000
1,0.5657200813293457,4,2000,5000
1,0.37612342834472656,0,5000,1000
1,0.4152083396911621,1,5000,1000
1,0.37439990043640137,2,5000,1000
1,0.41578173637390137,3,5000,1000
1,0.3739330768585205,4,5000,1000
1,0.7634611129760742,0,5000,2000
1,0.7692322731018066,1,5000,2000
1,0.7636315822601318,2,5000,2000
1,0.7437448501586914,3,5000,2000
1,0.7516748905181885,4,5000,2000
1,1.8972249031066895,0,5000,5000
1,1.9020531177520752,1,5000,5000
1,1.9001154899597168,2,5000,5000
1,1.9000909328460693,3,5000,5000
1,1.8701107501983643,4,5000,5000
1,1.1872594356536865,0,10000,1000
1,1.1880414485931396,1,10000,1000
1,1.1964695453643799,2,10000,1000
1,1.1976311206817627,3,10000,1000
1,1.191687822341919,4,10000,1000
1,2.3767659664154053,0,10000,2000
1,2.3660337924957275,1,10000,2000
1,2.36749005317688,2,10000,2000
1,2.357921838760376,3,10000,2000
1,2.3793563842773438,4,10000,2000
1,5.90691351890564,0,10000,5000
1,5.924653053283691,1,10000,5000
1,5.8387463092803955,2,10000,5000
1,5.920864105224609,3,10000,5000
1,5.869213819503784,4,10000,5000
2,0.05484580993652344,0,1000,1000
2,0.05623006820678711,1,1000,1000
2,0.05546879768371582,2,1000,1000
2,0.05492591857910156,3,1000,1000
2,0.05597996711730957,4,1000,1000
2,0.10457611083984375,0,1000,2000
2,0.12517237663269043,1,1000,2000
2,0.10532402992248535,2,1000,2000
2,0.10524344444274902,3,1000,2000
2,0.10437631607055664,4,1000,2000
2,0.26897287368774414,0,1000,5000
2,0.25240397453308105,1,1000,5000
2,0.2777259349822998,2,1000,5000
2,0.25093913078308105,3,1000,5000
2,0.25861382484436035,4,1000,5000
2,0.11169290542602539,0,2000,1000
2,0.11068224906921387,1,2000,1000
2,0.11140036582946777,2,2000,1000
2,0.13590621948242188,3,2000,1000
2,0.11145567893981934,4,2000,1000
2,0.2138972282409668,0,2000,2000
2,0.2276773452758789,1,2000,2000
2,0.2161870002746582,2,2000,2000
2,0.21418190002441406,3,2000,2000
2,0.26761674880981445,4,2000,2000
2,0.5221226215362549,0,2000,5000
2,0.576331377029419,1,2000,5000
2,0.5896894931793213,2,2000,5000
2,0.5220694541931152,3,2000,5000
2,0.523815393447876,4,2000,5000
2,0.4330930709838867,0,5000,1000
2,0.3829350471496582,1,5000,1000
2,0.4311497211456299,2,5000,1000
2,0.3813481330871582,3,5000,1000
2,0.3846714496612549,4,5000,1000
2,0.7872567176818848,0,5000,2000
