7.142859999999999487e-02,4.442110000000000225e-01,-5.593219999999999859e-01,-1.028000000000000025e-01,6.580310000000000326e-01,-7.462689999999999602e-02,2.513179999999999858e-01,1.817030000000000034e-01,-1.419459999999999888e-01,3.566079999999999806e-01,-5.590060000000000168e-02,-3.378380000000000272e-01,1.188120000000000009e-01,5.539570000000000327e-01,1.018000000000000016e+00
-1.785710000000000075e-01,-5.263160000000000061e-02,-4.576270000000000060e-01,-4.379730000000000012e-01,6.476680000000000215e-01,-3.134330000000000171e-01,-1.775039999999999951e-01,-4.078780000000000183e-01,-4.609249999999999736e-01,-1.271819999999999895e-01,-1.925469999999999959e-01,-2.432429999999999870e-01,-9.900990000000000138e-03,3.381290000000000129e-01,1.047700000000000076e+00
4.642859999999999765e-01,-3.599999999999999867e-01,-7.966100000000000403e-01,-3.296549999999999758e-01,6.683940000000000436e-01,1.492540000000000013e-02,1.282949999999999924e-01,-2.528590000000000004e-01,-3.684209999999999985e-01,-1.920199999999999962e-01,-5.590060000000000168e-02,-2.567570000000000130e-01,-1.881190000000000084e-01,6.978419999999999623e-01,1.064000000000000057e+00
-3.214290000000000203e-01,-8.442110000000000447e-01,-8.305080000000000240e-01,-6.668709999999999916e-01,7.409329999999999528e-01,-5.422890000000000210e-01,-6.379610000000000003e-01,-7.382469999999999866e-01,-6.331740000000000146e-01,-6.109729999999999883e-01,-5.403729999999999922e-01,-5.405410000000000492e-01,-4.950499999999999901e-01,3.597120000000000178e-02,1.091099999999999959e+00
1.428570000000000118e-01,1.199999999999999956e-01,-4.237290000000000223e-01,-1.763740000000000030e-01,8.549219999999999597e-01,-1.144280000000000019e-01,2.636200000000000002e-02,-1.054640000000000022e-01,-2.089310000000000056e-01,4.239400000000000113e-02,2.173910000000000009e-01,-3.243240000000000012e-01,6.930690000000000461e-02,1.510789999999999911e-01,1.038699999999999957e+00
-5.357140000000000235e-01,-4.421049999999999980e-02,-3.898309999999999831e-01,-5.687720000000000553e-01,6.994820000000000482e-01,-4.825869999999999882e-01,-4.622140000000000137e-01,-4.688689999999999802e-01,-5.502390000000000336e-01,-3.466330000000000244e-01,-3.167699999999999960e-01,-4.729729999999999768e-01,-3.663370000000000237e-01,6.474820000000000575e-02,1.047199999999999909e+00
2.857140000000000235e-01,-3.010530000000000150e-01,-2.542369999999999908e-01,-2.622110000000000274e-01,8.031089999999999618e-01,7.462689999999999602e-02,-7.557120000000000504e-02,-3.163909999999999778e-01,-4.577350000000000030e-01,-1.970069999999999877e-01,-1.552800000000000014e-01,-3.243240000000000012e-01,2.376240000000000019e-01,-6.978419999999999623e-01,1.060999999999999943e+00
1.000000000000000000e+00,4.526319999999999788e-01,-2.203390000000000071e-01,1.792360000000000064e-01,6.269430000000000280e-01,2.039799999999999947e-01,7.223199999999999621e-01,4.434560000000000168e-01,2.950559999999999850e-01,2.618449999999999944e-01,-1.801240000000000063e-01,1.351349999999999947e-02,1.485150000000000081e-01,6.834529999999999772e-01,1.021700000000000053e+00
7.142859999999999487e-02,-1.073680000000000051e-01,-7.288139999999999619e-01,-2.908240000000000269e-01,7.305700000000000527e-01,-1.741290000000000060e-01,-1.282949999999999924e-01,-1.766199999999999992e-01,-2.472090000000000121e-01,-6.234409999999999952e-02,5.590060000000000168e-02,-3.783779999999999921e-01,1.980200000000000016e-01,5.251799999999999802e-01,1.050499999999999989e+00
-3.571429999999999744e-02,-7.347369999999999735e-01,-8.474579999999999613e-02,-7.200079999999999814e-01,8.238339999999999552e-01,-6.019900000000000251e-01,-5.079090000000000549e-01,-7.407880000000000020e-01,-7.894740000000000091e-01,-7.306730000000000169e-01,-4.285709999999999797e-01,-5.270270000000000232e-01,3.564359999999999751e-01,-7.913670000000000426e-02,1.084799999999999986e+00
