1,1.29305913286264,3.03955078125,0,1000,2000
1,1.2772749852503484,3.038755416870117,1,1000,2000
1,1.1910714584250677,3.034229278564453,2,1000,2000
1,1.257278103088081,3.065342426300049,3,1000,2000
1,1.2394761724944714,3.0133960247039795,4,1000,2000
2,3.3913665142154485,6.7403998374938965,0,1000,2000
2,3.6045418812227594,6.723228216171265,1,1000,2000
2,3.414977210845678,7.048810720443726,2,1000,2000
2,3.5188123617261837,6.675245761871338,3,1000,2000
2,3.333802297080813,7.025792121887207,4,1000,2000
3,4517.895910860222,5.49345326423645,0,1000,2000
3,4227.671158664648,5.374463319778442,1,1000,2000
3,3726.99921059217,5.387708902359009,2,1000,2000
3,3975.053457743502,5.347400903701782,3,1000,2000
3,4410.715314786728,5.515961170196533,4,1000,2000
4,1.0588411676278418,7.819627285003662,0,1000,2000
4,1.0277846747731954,5.360540151596069,1,1000,2000
4,1.024258043041241,4.395294427871704,2,1000,2000
4,0.9914639584013444,7.889295339584351,3,1000,2000
4,1.0371081466015248,4.424539566040039,4,1000,2000
5,1.0642460703064858,7.796098470687866,0,1000,2000
5,1.0521686053576207,7.731184005737305,1,1000,2000
5,1.045591119992606,8.087816953659058,2,1000,2000
5,1.017826506674234,8.132568359375,3,1000,2000
5,1.05334093285197,7.7765257358551025,4,1000,2000
6,0.9910515923987326,6.484662771224976,0,1000,2000
6,1.004455992802872,6.473402500152588,1,1000,2000
6,1.0538631044755797,6.50611424446106,2,1000,2000
6,1.0130864146966496,6.7071692943573,3,1000,2000
6,1.0259048370857586,5.668688058853149,4,1000,2000
7,0.1214621105761889,4.2891013622283936,0,1000,2000
7,0.1250815743598927,4.259961366653442,1,1000,2000
7,0.12628530162643792,4.283556222915649,2,1000,2000
7,0.12292721762570537,4.371796131134033,3,1000,2000
7,0.11358903754703548,4.260118722915649,4,1000,2000
8,0.1598306106519246,4.410226821899414,0,1000,2000
8,0.1574730750290696,4.395768642425537,1,1000,2000
8,0.1704519753412988,4.425666332244873,2,1000,2000
8,0.15886257591200817,4.277833461761475,3,1000,2000
8,0.1667041936874973,4.286618709564209,4,1000,2000
